customer,type_c,consumption_c,location_c
Customer4763,Class01,center,CIUDAD DE MEXICO
Customer4764,Class01,center,CIUDAD DE MEXICO
Customer4765,Class01,center,CIUDAD DE MEXICO
Customer4766,Class01,center,CIUDAD DE MEXICO
Customer4767,Class01,center,CIUDAD DE MEXICO
Customer4768,Class01,center,CIUDAD DE MEXICO
Customer4769,Class01,center,CIUDAD DE MEXICO
Customer4770,Class01,center,CIUDAD DE MEXICO
Customer4771,Class01,center,CIUDAD DE MEXICO
Customer4772,Class01,center,CIUDAD DE MEXICO
Customer4773,Class01,center,CIUDAD DE MEXICO
Customer4774,Class01,center,CIUDAD DE MEXICO
Customer4775,Class01,center,CIUDAD DE MEXICO
Customer4776,Class01,center,CIUDAD DE MEXICO
Customer4777,Class01,center,CIUDAD DE MEXICO
Customer4778,Class01,center,CIUDAD DE MEXICO
Customer4779,Class01,center,CIUDAD DE MEXICO
Customer4780,Class01,center,CIUDAD DE MEXICO
Customer4781,Class01,center,CIUDAD DE MEXICO
Customer4782,Class01,center,CIUDAD DE MEXICO
Customer4783,Class01,center,CIUDAD DE MEXICO
Customer4784,Class01,center,CIUDAD DE MEXICO
Customer4785,Class01,center,CIUDAD DE MEXICO
Customer4786,Class01,center,CIUDAD DE MEXICO
Customer4787,Class01,center,CIUDAD DE MEXICO
Customer4788,Class01,center,CIUDAD DE MEXICO
Customer4789,Class01,center,CIUDAD DE MEXICO
Customer4790,Class01,center,CIUDAD DE MEXICO
Customer4791,Class01,center,CIUDAD DE MEXICO
Customer4792,Class01,center,CIUDAD DE MEXICO
Customer4793,Class01,center,CIUDAD DE MEXICO
Customer4794,Class01,center,CIUDAD DE MEXICO
Customer4795,Class01,center,CIUDAD DE MEXICO
Customer4796,Class01,center,CIUDAD DE MEXICO
Customer4797,Class01,center,CIUDAD DE MEXICO
Customer4798,Class01,center,CIUDAD DE MEXICO
Customer4799,Class01,center,CIUDAD DE MEXICO
Customer4800,Class01,center,CIUDAD DE MEXICO
Customer4801,Class01,center,CIUDAD DE MEXICO
Customer4802,Class01,center,CIUDAD DE MEXICO
Customer4803,Class01,center,CIUDAD DE MEXICO
Customer4804,Class01,center,CIUDAD DE MEXICO
Customer4805,Class01,center,CIUDAD DE MEXICO
Customer4806,Class01,center,CIUDAD DE MEXICO
Customer4807,Class01,center,CIUDAD DE MEXICO
Customer4808,Class01,center,CIUDAD DE MEXICO
Customer4809,Class01,center,CIUDAD DE MEXICO
Customer4810,Class01,center,CIUDAD DE MEXICO
Customer4811,Class01,center,CIUDAD DE MEXICO
Customer4812,Class01,center,CIUDAD DE MEXICO
Customer4813,Class01,center,CIUDAD DE MEXICO
Customer4814,Class01,center,CIUDAD DE MEXICO
Customer4815,Class01,center,CIUDAD DE MEXICO
Customer4816,Class01,center,CIUDAD DE MEXICO
Customer4817,Class01,center,CIUDAD DE MEXICO
Customer4818,Class01,center,CIUDAD DE MEXICO
Customer4819,Class01,center,CIUDAD DE MEXICO
Customer4820,Class01,center,CIUDAD DE MEXICO
Customer4821,Class01,center,CIUDAD DE MEXICO
Customer4822,Class01,center,CIUDAD DE MEXICO
Customer4823,Class01,center,CIUDAD DE MEXICO
Customer4824,Class01,center,CIUDAD DE MEXICO
Customer4825,Class01,center,CIUDAD DE MEXICO
Customer4826,Class01,center,CIUDAD DE MEXICO
Customer4827,Class01,center,CIUDAD DE MEXICO
Customer4828,Class01,center,CIUDAD DE MEXICO
Customer4829,Class01,center,CIUDAD DE MEXICO
Customer4830,Class01,center,CIUDAD DE MEXICO
Customer4831,Class01,center,CIUDAD DE MEXICO
Customer4832,Class01,center,CIUDAD DE MEXICO
Customer4833,Class01,center,CIUDAD DE MEXICO
Customer4834,Class01,center,CIUDAD DE MEXICO
Customer4835,Class01,center,CIUDAD DE MEXICO
Customer4836,Class01,center,CIUDAD DE MEXICO
Customer4837,Class01,center,CIUDAD DE MEXICO
Customer4838,Class01,center,CIUDAD DE MEXICO
Customer4839,Class01,center,CIUDAD DE MEXICO
Customer4840,Class01,center,CIUDAD DE MEXICO
Customer4841,Class01,center,CIUDAD DE MEXICO
Customer4842,Class01,center,CIUDAD DE MEXICO
Customer4843,Class01,center,CIUDAD DE MEXICO
Customer4844,Class01,center,CIUDAD DE MEXICO
Customer4845,Class01,center,CIUDAD DE MEXICO
Customer4846,Class01,center,CIUDAD DE MEXICO
Customer4847,Class01,center,CIUDAD DE MEXICO
Customer4848,Class01,center,CIUDAD DE MEXICO
Customer4849,Class01,center,CIUDAD DE MEXICO
Customer4850,Class01,center,CIUDAD DE MEXICO
Customer4851,Class01,center,CIUDAD DE MEXICO
Customer4852,Class01,center,CIUDAD DE MEXICO
Customer4853,Class01,center,CIUDAD DE MEXICO
Customer4854,Class01,center,CIUDAD DE MEXICO
Customer4855,Class01,center,CIUDAD DE MEXICO
Customer4856,Class01,center,CIUDAD DE MEXICO
Customer4857,Class01,center,CIUDAD DE MEXICO
Customer4858,Class01,center,CIUDAD DE MEXICO
Customer4859,Class01,center,CIUDAD DE MEXICO
Customer4860,Class01,center,CIUDAD DE MEXICO
Customer4861,Class01,center,CIUDAD DE MEXICO
Customer4862,Class01,center,CIUDAD DE MEXICO
Customer4863,Class01,center,CIUDAD DE MEXICO
Customer4864,Class01,center,CIUDAD DE MEXICO
Customer4865,Class01,center,CIUDAD DE MEXICO
Customer4866,Class01,center,CIUDAD DE MEXICO
Customer4867,Class01,center,CIUDAD DE MEXICO
Customer4868,Class01,center,CIUDAD DE MEXICO
Customer4869,Class01,center,CIUDAD DE MEXICO
Customer4870,Class01,center,CIUDAD DE MEXICO
Customer4871,Class01,center,CIUDAD DE MEXICO
Customer4872,Class01,center,CIUDAD DE MEXICO
Customer4873,Class01,center,CIUDAD DE MEXICO
Customer4874,Class01,center,CIUDAD DE MEXICO
Customer4875,Class01,center,CIUDAD DE MEXICO
Customer4876,Class01,center,CIUDAD DE MEXICO
Customer4877,Class01,center,CIUDAD DE MEXICO
Customer4878,Class01,center,CIUDAD DE MEXICO
Customer4879,Class01,center,CIUDAD DE MEXICO
Customer4880,Class01,center,CIUDAD DE MEXICO
Customer4881,Class01,center,CIUDAD DE MEXICO
Customer4882,Class01,center,CIUDAD DE MEXICO
Customer4883,Class01,center,CIUDAD DE MEXICO
Customer4884,Class01,center,CIUDAD DE MEXICO
Customer4885,Class01,center,CIUDAD DE MEXICO
Customer4886,Class01,center,CIUDAD DE MEXICO
Customer4887,Class01,center,CIUDAD DE MEXICO
Customer4888,Class01,center,CIUDAD DE MEXICO
Customer4889,Class01,center,CIUDAD DE MEXICO
Customer4890,Class01,center,CIUDAD DE MEXICO
Customer4891,Class01,center,CIUDAD DE MEXICO
Customer4892,Class01,center,CIUDAD DE MEXICO
Customer4893,Class01,center,CIUDAD DE MEXICO
Customer4894,Class01,center,CIUDAD DE MEXICO
Customer4895,Class01,center,CIUDAD DE MEXICO
Customer4896,Class01,center,CIUDAD DE MEXICO
Customer4897,Class01,center,CIUDAD DE MEXICO
Customer4898,Class01,center,CIUDAD DE MEXICO
Customer4899,Class01,center,CIUDAD DE MEXICO
Customer4900,Class01,center,CIUDAD DE MEXICO
Customer4901,Class01,center,CIUDAD DE MEXICO
Customer4902,Class01,center,CIUDAD DE MEXICO
Customer4903,Class01,center,CIUDAD DE MEXICO
Customer4904,Class01,center,CIUDAD DE MEXICO
Customer4905,Class01,center,CIUDAD DE MEXICO
Customer4906,Class01,center,CIUDAD DE MEXICO
Customer4907,Class01,center,CIUDAD DE MEXICO
Customer4908,Class01,center,CIUDAD DE MEXICO
Customer4909,Class01,center,CIUDAD DE MEXICO
Customer4910,Class01,center,CIUDAD DE MEXICO
Customer4911,Class01,center,CIUDAD DE MEXICO
Customer4912,Class01,center,CIUDAD DE MEXICO
Customer4913,Class01,center,CIUDAD DE MEXICO
Customer4914,Class01,center,CIUDAD DE MEXICO
Customer4915,Class01,center,CIUDAD DE MEXICO
Customer4916,Class01,center,CIUDAD DE MEXICO
Customer4917,Class01,center,CIUDAD DE MEXICO
Customer4918,Class01,center,CIUDAD DE MEXICO
Customer4919,Class01,center,CIUDAD DE MEXICO
Customer4920,Class01,center,CIUDAD DE MEXICO
Customer4921,Class01,center,CIUDAD DE MEXICO
Customer4922,Class01,center,CIUDAD DE MEXICO
Customer4923,Class01,center,CIUDAD DE MEXICO
Customer4924,Class01,center,CIUDAD DE MEXICO
Customer4925,Class01,center,CIUDAD DE MEXICO
Customer4926,Class01,center,CIUDAD DE MEXICO
Customer4927,Class01,center,CIUDAD DE MEXICO
Customer4928,Class01,center,CIUDAD DE MEXICO
Customer4929,Class01,center,CIUDAD DE MEXICO
Customer4930,Class01,center,CIUDAD DE MEXICO
Customer4931,Class01,center,CIUDAD DE MEXICO
Customer4932,Class01,center,CIUDAD DE MEXICO
Customer4933,Class01,center,CIUDAD DE MEXICO
Customer4934,Class01,center,CIUDAD DE MEXICO
Customer4935,Class01,center,CIUDAD DE MEXICO
Customer4936,Class01,center,CIUDAD DE MEXICO
Customer4937,Class01,center,CIUDAD DE MEXICO
Customer4938,Class01,center,CIUDAD DE MEXICO
Customer4939,Class01,center,CIUDAD DE MEXICO
Customer4940,Class01,center,CIUDAD DE MEXICO
Customer4941,Class01,center,CIUDAD DE MEXICO
Customer4942,Class01,center,CIUDAD DE MEXICO
Customer4943,Class01,center,CIUDAD DE MEXICO
Customer4944,Class01,center,CIUDAD DE MEXICO
Customer4945,Class01,center,CIUDAD DE MEXICO
Customer4946,Class01,center,CIUDAD DE MEXICO
Customer4947,Class01,center,CIUDAD DE MEXICO
Customer4948,Class01,center,CIUDAD DE MEXICO
Customer4949,Class01,center,CIUDAD DE MEXICO
Customer4950,Class01,center,CIUDAD DE MEXICO
Customer4951,Class01,center,CIUDAD DE MEXICO
Customer4952,Class01,center,CIUDAD DE MEXICO
Customer4953,Class01,center,CIUDAD DE MEXICO
Customer4954,Class01,center,CIUDAD DE MEXICO
Customer4955,Class01,center,CIUDAD DE MEXICO
Customer4956,Class01,center,CIUDAD DE MEXICO
Customer4957,Class01,center,CIUDAD DE MEXICO
Customer4958,Class01,center,CIUDAD DE MEXICO
Customer4959,Class01,center,CIUDAD DE MEXICO
Customer4960,Class01,center,CIUDAD DE MEXICO
Customer4961,Class01,center,CIUDAD DE MEXICO
Customer4962,Class01,center,CIUDAD DE MEXICO
Customer4963,Class01,center,CIUDAD DE MEXICO
Customer4964,Class01,center,CIUDAD DE MEXICO
Customer4965,Class01,center,CIUDAD DE MEXICO
Customer4966,Class01,center,CIUDAD DE MEXICO
Customer4967,Class01,center,CIUDAD DE MEXICO
Customer4968,Class01,center,CIUDAD DE MEXICO
Customer4969,Class01,center,CIUDAD DE MEXICO
Customer4970,Class01,center,CIUDAD DE MEXICO
Customer4971,Class01,center,CIUDAD DE MEXICO
Customer4972,Class01,center,CIUDAD DE MEXICO
Customer4973,Class01,center,CIUDAD DE MEXICO
Customer4974,Class01,center,CIUDAD DE MEXICO
Customer4975,Class01,center,CIUDAD DE MEXICO
Customer4976,Class01,center,CIUDAD DE MEXICO
Customer4977,Class01,center,CIUDAD DE MEXICO
Customer4978,Class01,center,CIUDAD DE MEXICO
Customer4979,Class01,center,CIUDAD DE MEXICO
Customer4980,Class01,center,CIUDAD DE MEXICO
Customer4981,Class01,center,CIUDAD DE MEXICO
Customer4982,Class01,center,CIUDAD DE MEXICO
Customer4983,Class01,center,CIUDAD DE MEXICO
Customer4984,Class01,center,CIUDAD DE MEXICO
Customer4985,Class01,center,CIUDAD DE MEXICO
Customer4986,Class01,center,CIUDAD DE MEXICO
Customer4987,Class01,center,CIUDAD DE MEXICO
Customer4988,Class01,center,CIUDAD DE MEXICO
Customer4989,Class01,center,CIUDAD DE MEXICO
Customer4990,Class01,center,CIUDAD DE MEXICO
Customer4991,Class01,center,CIUDAD DE MEXICO
Customer4992,Class01,center,CIUDAD DE MEXICO
Customer4993,Class01,center,CIUDAD DE MEXICO
Customer4994,Class01,center,CIUDAD DE MEXICO
Customer4995,Class01,center,CIUDAD DE MEXICO
Customer4996,Class01,center,CIUDAD DE MEXICO
Customer4997,Class01,center,CIUDAD DE MEXICO
Customer4998,Class01,center,CIUDAD DE MEXICO
Customer4999,Class01,center,CIUDAD DE MEXICO
Customer5000,Class01,center,CIUDAD DE MEXICO
Customer5001,Class01,center,CIUDAD DE MEXICO
Customer5002,Class01,center,CIUDAD DE MEXICO
Customer5003,Class01,center,CIUDAD DE MEXICO
Customer5004,Class01,center,CIUDAD DE MEXICO
Customer5005,Class01,center,CIUDAD DE MEXICO
Customer5006,Class01,center,CIUDAD DE MEXICO
Customer5007,Class01,center,CIUDAD DE MEXICO
Customer5008,Class01,center,CIUDAD DE MEXICO
Customer5009,Class01,center,CIUDAD DE MEXICO
Customer5010,Class01,center,CIUDAD DE MEXICO
Customer5011,Class01,center,CIUDAD DE MEXICO
Customer5012,Class01,center,CIUDAD DE MEXICO
Customer5013,Class01,center,CIUDAD DE MEXICO
Customer5014,Class01,center,CIUDAD DE MEXICO
Customer5015,Class01,center,CIUDAD DE MEXICO
Customer5016,Class01,center,CIUDAD DE MEXICO
Customer5017,Class01,center,CIUDAD DE MEXICO
Customer5018,Class01,center,CIUDAD DE MEXICO
Customer5019,Class01,center,CIUDAD DE MEXICO
Customer5020,Class01,center,CIUDAD DE MEXICO
Customer5021,Class01,center,CIUDAD DE MEXICO
Customer5022,Class01,center,CIUDAD DE MEXICO
Customer5023,Class01,center,CIUDAD DE MEXICO
Customer5024,Class01,center,CIUDAD DE MEXICO
Customer5025,Class01,center,CIUDAD DE MEXICO
Customer5026,Class01,center,CIUDAD DE MEXICO
Customer5027,Class01,center,CIUDAD DE MEXICO
Customer5028,Class01,center,CIUDAD DE MEXICO
Customer5029,Class01,center,CIUDAD DE MEXICO
Customer5030,Class01,center,CIUDAD DE MEXICO
Customer5031,Class01,center,CIUDAD DE MEXICO
Customer5032,Class01,center,CIUDAD DE MEXICO
Customer5033,Class01,center,CIUDAD DE MEXICO
Customer5034,Class01,center,CIUDAD DE MEXICO
Customer5035,Class01,center,CIUDAD DE MEXICO
Customer5036,Class01,center,CIUDAD DE MEXICO
Customer5037,Class01,center,CIUDAD DE MEXICO
Customer5038,Class01,center,CIUDAD DE MEXICO
Customer5039,Class01,center,CIUDAD DE MEXICO
Customer5040,Class01,center,CIUDAD DE MEXICO
Customer5041,Class01,center,CIUDAD DE MEXICO
Customer5042,Class01,center,CIUDAD DE MEXICO
Customer5043,Class01,center,CIUDAD DE MEXICO
Customer5044,Class01,center,CIUDAD DE MEXICO
Customer5045,Class01,center,CIUDAD DE MEXICO
Customer5046,Class01,center,CIUDAD DE MEXICO
Customer5047,Class01,center,CIUDAD DE MEXICO
Customer5048,Class01,center,CIUDAD DE MEXICO
Customer5049,Class01,center,CIUDAD DE MEXICO
Customer5050,Class01,center,CIUDAD DE MEXICO
Customer5051,Class01,center,CIUDAD DE MEXICO
Customer5052,Class01,center,CIUDAD DE MEXICO
Customer5053,Class01,center,CIUDAD DE MEXICO
Customer5054,Class01,center,CIUDAD DE MEXICO
Customer5055,Class01,center,CIUDAD DE MEXICO
Customer5056,Class01,center,CIUDAD DE MEXICO
Customer5057,Class01,center,CIUDAD DE MEXICO
Customer5058,Class01,center,CIUDAD DE MEXICO
Customer5059,Class01,center,CIUDAD DE MEXICO
Customer5060,Class01,center,CIUDAD DE MEXICO
Customer5061,Class01,center,CIUDAD DE MEXICO
Customer5062,Class01,center,CIUDAD DE MEXICO
Customer5063,Class01,center,CIUDAD DE MEXICO
Customer5064,Class01,center,CIUDAD DE MEXICO
Customer5065,Class01,center,CIUDAD DE MEXICO
Customer5066,Class01,center,CIUDAD DE MEXICO
Customer5067,Class01,center,CIUDAD DE MEXICO
Customer5068,Class01,center,CIUDAD DE MEXICO
Customer5069,Class01,center,CIUDAD DE MEXICO
Customer5070,Class01,center,CIUDAD DE MEXICO
Customer5071,Class01,center,CIUDAD DE MEXICO
Customer5072,Class01,center,CIUDAD DE MEXICO
Customer5073,Class01,center,CIUDAD DE MEXICO
Customer5074,Class01,center,CIUDAD DE MEXICO
Customer5075,Class01,center,CIUDAD DE MEXICO
Customer5076,Class01,center,CIUDAD DE MEXICO
Customer5077,Class01,center,CIUDAD DE MEXICO
Customer5078,Class01,center,CIUDAD DE MEXICO
Customer5079,Class01,center,CIUDAD DE MEXICO
Customer5080,Class01,center,CIUDAD DE MEXICO
Customer5081,Class01,center,CIUDAD DE MEXICO
Customer5082,Class01,center,CIUDAD DE MEXICO
Customer5083,Class01,center,CIUDAD DE MEXICO
Customer5084,Class01,center,CIUDAD DE MEXICO
Customer5085,Class01,center,CIUDAD DE MEXICO
Customer5086,Class01,center,CIUDAD DE MEXICO
Customer5087,Class01,center,CIUDAD DE MEXICO
Customer5088,Class01,center,CIUDAD DE MEXICO
Customer5089,Class01,center,CIUDAD DE MEXICO
Customer5090,Class01,center,CIUDAD DE MEXICO
Customer5091,Class01,center,CIUDAD DE MEXICO
Customer5092,Class01,center,CIUDAD DE MEXICO
Customer5093,Class01,center,CIUDAD DE MEXICO
Customer5094,Class01,center,CIUDAD DE MEXICO
Customer5095,Class01,center,CIUDAD DE MEXICO
Customer5096,Class01,center,CIUDAD DE MEXICO
Customer5097,Class01,center,CIUDAD DE MEXICO
Customer5098,Class01,center,CIUDAD DE MEXICO
Customer5099,Class01,center,CIUDAD DE MEXICO
Customer5100,Class01,center,CIUDAD DE MEXICO
Customer5101,Class01,center,CIUDAD DE MEXICO
Customer5102,Class01,center,CIUDAD DE MEXICO
Customer5103,Class01,center,CIUDAD DE MEXICO
Customer5104,Class01,center,CIUDAD DE MEXICO
Customer5105,Class01,center,CIUDAD DE MEXICO
Customer5106,Class01,center,CIUDAD DE MEXICO
Customer5107,Class01,center,CIUDAD DE MEXICO
Customer5108,Class01,center,CIUDAD DE MEXICO
Customer5109,Class01,center,CIUDAD DE MEXICO
Customer5110,Class01,center,CIUDAD DE MEXICO
Customer5111,Class01,center,CIUDAD DE MEXICO
Customer5112,Class01,center,CIUDAD DE MEXICO
Customer5113,Class01,center,CIUDAD DE MEXICO
Customer5114,Class01,center,CIUDAD DE MEXICO
Customer5115,Class01,center,CIUDAD DE MEXICO
Customer5116,Class01,center,CIUDAD DE MEXICO
Customer5117,Class01,center,CIUDAD DE MEXICO
Customer5118,Class01,center,CIUDAD DE MEXICO
Customer5119,Class01,center,CIUDAD DE MEXICO
Customer5120,Class01,center,CIUDAD DE MEXICO
Customer5121,Class01,center,CIUDAD DE MEXICO
Customer5122,Class01,center,CIUDAD DE MEXICO
Customer5123,Class01,center,CIUDAD DE MEXICO
Customer5124,Class01,center,CIUDAD DE MEXICO
Customer5125,Class01,center,CIUDAD DE MEXICO
Customer5126,Class01,center,CIUDAD DE MEXICO
Customer5127,Class01,center,CIUDAD DE MEXICO
Customer5128,Class01,center,CIUDAD DE MEXICO
Customer5129,Class01,center,CIUDAD DE MEXICO
Customer5130,Class01,center,CIUDAD DE MEXICO
Customer5131,Class01,center,CIUDAD DE MEXICO
Customer5132,Class01,center,CIUDAD DE MEXICO
Customer5133,Class01,center,CIUDAD DE MEXICO
Customer5134,Class01,center,CIUDAD DE MEXICO
Customer5135,Class01,center,CIUDAD DE MEXICO
Customer5136,Class01,center,CIUDAD DE MEXICO
Customer5137,Class01,center,CIUDAD DE MEXICO
Customer5138,Class01,center,CIUDAD DE MEXICO
Customer5139,Class01,center,CIUDAD DE MEXICO
Customer5140,Class01,center,CIUDAD DE MEXICO
Customer5141,Class01,center,CIUDAD DE MEXICO
Customer5142,Class01,center,CIUDAD DE MEXICO
Customer5143,Class01,center,CIUDAD DE MEXICO
Customer5144,Class01,center,CIUDAD DE MEXICO
Customer5145,Class01,center,CIUDAD DE MEXICO
Customer5146,Class01,center,CIUDAD DE MEXICO
Customer5147,Class01,center,CIUDAD DE MEXICO
Customer5148,Class01,center,CIUDAD DE MEXICO
Customer5149,Class01,center,CIUDAD DE MEXICO
Customer5150,Class01,center,CIUDAD DE MEXICO
Customer5151,Class01,center,CIUDAD DE MEXICO
Customer5152,Class01,center,CIUDAD DE MEXICO
Customer5153,Class01,center,CIUDAD DE MEXICO
Customer5154,Class01,center,CIUDAD DE MEXICO
Customer5155,Class01,center,CIUDAD DE MEXICO
Customer5156,Class01,center,CIUDAD DE MEXICO
Customer5157,Class01,center,CIUDAD DE MEXICO
Customer5158,Class01,center,CIUDAD DE MEXICO
Customer5159,Class01,center,CIUDAD DE MEXICO
Customer5160,Class01,center,CIUDAD DE MEXICO
Customer5161,Class01,center,CIUDAD DE MEXICO
Customer5162,Class01,center,CIUDAD DE MEXICO
Customer5163,Class01,center,CIUDAD DE MEXICO
Customer5164,Class01,center,CIUDAD DE MEXICO
Customer5165,Class01,center,CIUDAD DE MEXICO
Customer5166,Class01,center,CIUDAD DE MEXICO
Customer5167,Class01,center,CIUDAD DE MEXICO
Customer5168,Class01,center,CIUDAD DE MEXICO
Customer5169,Class01,center,CIUDAD DE MEXICO
Customer5170,Class01,center,CIUDAD DE MEXICO
Customer5171,Class01,center,CIUDAD DE MEXICO
Customer5172,Class01,center,CIUDAD DE MEXICO
Customer5173,Class01,center,CIUDAD DE MEXICO
Customer5174,Class01,center,CIUDAD DE MEXICO
Customer5175,Class01,center,CIUDAD DE MEXICO
Customer5176,Class01,center,CIUDAD DE MEXICO
Customer5177,Class01,center,CIUDAD DE MEXICO
Customer5178,Class01,center,CIUDAD DE MEXICO
Customer5179,Class01,center,CIUDAD DE MEXICO
Customer5180,Class01,center,CIUDAD DE MEXICO
Customer5181,Class01,center,CIUDAD DE MEXICO
Customer5182,Class01,center,CIUDAD DE MEXICO
Customer5183,Class01,center,CIUDAD DE MEXICO
Customer5184,Class01,center,CIUDAD DE MEXICO
Customer5185,Class01,center,CIUDAD DE MEXICO
Customer5186,Class01,center,CIUDAD DE MEXICO
Customer5187,Class01,center,CIUDAD DE MEXICO
Customer5188,Class01,center,CIUDAD DE MEXICO
Customer5189,Class01,center,CIUDAD DE MEXICO
Customer5190,Class01,center,CIUDAD DE MEXICO
Customer5191,Class01,center,CIUDAD DE MEXICO
Customer5192,Class01,center,CIUDAD DE MEXICO
Customer5193,Class01,center,CIUDAD DE MEXICO
Customer5194,Class01,center,CIUDAD DE MEXICO
Customer5195,Class01,center,CIUDAD DE MEXICO
Customer5196,Class01,center,CIUDAD DE MEXICO
Customer5197,Class01,center,CIUDAD DE MEXICO
Customer5198,Class01,center,CIUDAD DE MEXICO
Customer5199,Class01,center,CIUDAD DE MEXICO
Customer5200,Class01,center,CIUDAD DE MEXICO
Customer5201,Class01,center,CIUDAD DE MEXICO
Customer5202,Class01,center,CIUDAD DE MEXICO
Customer5203,Class01,center,CIUDAD DE MEXICO
Customer5204,Class01,center,CIUDAD DE MEXICO
Customer5205,Class01,center,CIUDAD DE MEXICO
Customer5206,Class01,center,CIUDAD DE MEXICO
Customer5207,Class01,center,CIUDAD DE MEXICO
Customer5208,Class01,center,CIUDAD DE MEXICO
Customer5209,Class01,center,CIUDAD DE MEXICO
Customer5210,Class01,center,CIUDAD DE MEXICO
Customer5211,Class01,center,CIUDAD DE MEXICO
Customer5212,Class01,center,CIUDAD DE MEXICO
Customer5213,Class01,center,CIUDAD DE MEXICO
Customer5214,Class01,center,CIUDAD DE MEXICO
Customer5215,Class01,center,CIUDAD DE MEXICO
Customer5216,Class01,center,CIUDAD DE MEXICO
Customer5217,Class01,center,CIUDAD DE MEXICO
Customer5218,Class01,center,CIUDAD DE MEXICO
Customer5219,Class01,center,CIUDAD DE MEXICO
Customer5220,Class01,center,CIUDAD DE MEXICO
Customer5221,Class01,center,CIUDAD DE MEXICO
Customer5222,Class01,center,CIUDAD DE MEXICO
Customer5223,Class01,center,CIUDAD DE MEXICO
Customer5224,Class01,center,CIUDAD DE MEXICO
Customer5225,Class01,center,CIUDAD DE MEXICO
