Customer,Class,Kcustomer,Location
Customer19008,Class01,,CDMX
Customer19009,Class01,,CDMX
Customer19010,Class01,,CDMX
Customer19011,Class01,,CDMX
Customer19012,Class01,,CDMX
Customer19013,Class01,,CDMX
Customer19014,Class01,,CDMX
Customer19015,Class01,,CDMX
Customer19016,Class01,,CDMX
Customer19017,Class01,,CDMX
Customer19018,Class01,,CDMX
Customer19019,Class01,,CDMX
Customer19020,Class01,,CDMX
Customer19021,Class01,,CDMX
Customer19022,Class01,,CDMX
Customer19023,Class01,,CDMX
Customer19024,Class01,,CDMX
Customer19025,Class01,,Morelos
Customer19026,Class01,,CDMX
Customer19027,Class01,,CDMX
Customer19028,Class01,,CDMX
Customer19029,Class01,,CDMX
Customer19030,Class01,,CDMX
Customer19031,Class01,,CDMX
Customer19032,Class01,,CDMX
Customer19033,Class01,,CDMX
Customer19034,Class01,,CDMX
Customer19035,Class01,,CDMX
Customer19036,Class01,,CDMX
Customer19037,Class01,,CDMX
Customer19038,Class01,,CDMX
Customer19039,Class01,,CDMX
Customer19040,Class01,,CDMX
Customer19041,Class01,,CDMX
Customer19042,Class01,,CDMX
Customer19043,Class01,,CDMX
Customer19044,Class01,,CDMX
Customer19045,Class01,,CDMX
Customer19046,Class01,,CDMX
Customer19047,Class01,,CDMX
Customer19048,Class01,,EDO MEX
Customer19049,Class01,,CDMX
Customer19050,Class01,,CDMX
Customer19051,Class01,,CDMX
Customer19052,Class01,,EDO MEX
Customer19053,Class01,,CDMX
Customer19054,Class01,,CDMX
Customer19055,Class01,,CDMX
Customer19056,Class01,,CDMX
Customer19057,Class01,,CDMX
Customer19058,Class01,,CDMX
Customer19059,Class01,,CDMX
Customer19060,Class01,,CDMX
Customer19061,Class01,,CDMX
Customer19062,Class01,,CDMX
Customer19063,Class01,,CDMX
Customer19064,Class01,,CDMX
Customer19065,Class01,,CDMX
Customer19066,Class01,,CDMX
Customer19067,Class01,,CDMX
Customer19068,Class01,,CDMX
Customer19069,Class01,,CDMX
Customer19070,Class01,,CDMX
Customer19071,Class01,,CDMX
Customer19072,Class01,,CDMX
Customer19073,Class01,,CDMX
Customer19074,Class01,,EDO MEX
Customer19075,Class01,,CDMX
Customer19076,Class01,,CDMX
Customer19077,Class01,,CDMX
Customer19078,Class01,,CDMX
Customer19079,Class01,,CDMX
Customer19080,Class01,,CDMX
Customer19081,Class01,,CDMX
Customer19082,Class01,,CDMX
Customer19083,Class01,,CDMX
Customer19084,Class01,,CDMX
Customer19085,Class01,,CDMX
Customer19086,Class01,,CDMX
Customer19087,Class01,,CDMX
Customer19088,Class01,,CDMX
Customer19089,Class01,,CDMX
Customer19090,Class01,,CDMX
Customer19091,Class01,,CDMX
Customer19092,Class01,,CDMX
Customer19093,Class01,,CDMX
Customer19094,Class01,,CDMX
Customer19095,Class01,,CDMX
Customer19096,Class01,,CDMX
Customer19097,Class01,,CDMX
Customer19098,Class01,,CDMX
Customer19099,Class01,,CDMX
Customer19100,Class01,,CDMX
Customer19101,Class01,,CDMX
Customer19102,Class01,,PUEBLA
Customer19103,Class01,,CDMX
Customer19104,Class01,,CDMX
Customer19105,Class01,,CDMX
Customer19106,Class01,,CDMX
Customer19107,Class01,,CDMX
Customer19108,Class01,,CDMX
Customer19109,Class01,,CDMX
Customer19110,Class01,,CDMX
Customer19111,Class01,,CDMX
Customer19112,Class01,,CDMX
Customer19113,Class01,,CDMX
Customer19114,Class01,,CDMX
Customer19115,Class01,,CDMX
Customer19116,Class01,,CDMX
Customer19117,Class01,,CDMX
Customer19118,Class01,,CDMX
Customer19119,Class01,,CDMX
Customer19120,Class01,,CDMX
Customer19121,Class01,,CDMX
Customer19122,Class01,,CDMX
Customer19123,Class01,,CDMX
Customer19124,Class01,,CDMX
Customer19125,Class01,,CDMX
Customer19126,Class01,,CDMX
Customer19127,Class01,,CDMX
Customer19128,Class01,,CDMX
Customer19129,Class01,,PUEBLA
Customer19130,Class01,,CDMX
Customer19131,Class01,,CDMX
Customer19132,Class01,,CDMX
Customer19133,Class01,,CDMX
Customer19134,Class01,,CDMX
Customer19135,Class01,,CDMX
Customer19136,Class01,,CDMX
Customer19137,Class01,,CDMX
Customer19138,Class01,,CDMX
Customer19139,Class01,,CDMX
Customer19140,Class01,,CDMX
Customer19141,Class01,,CDMX
Customer19142,Class01,,CDMX
Customer19143,Class01,,CDMX
Customer19144,Class01,,CDMX
Customer19145,Class01,,PUEBLA
Customer19146,Class01,,CDMX
Customer19147,Class01,,CDMX
Customer19148,Class01,,CDMX
Customer19149,Class01,,CDMX
Customer19150,Class01,,CDMX
Customer19151,Class01,,CDMX
Customer19152,Class01,,CDMX
Customer19153,Class01,,CDMX
Customer19154,Class01,,CDMX
Customer19155,Class01,,CDMX
Customer19156,Class01,,CDMX
Customer19157,Class01,,CDMX
Customer19158,Class01,,CDMX
Customer19159,Class01,,CDMX
Customer19160,Class01,,CDMX
Customer19161,Class01,,CDMX
Customer19162,Class01,,CDMX
Customer19163,Class01,,CDMX
Customer19164,Class01,,CDMX
Customer19165,Class01,,CDMX
Customer19166,Class01,,CDMX
Customer19167,Class01,,CDMX
Customer19168,Class01,,CDMX
Customer19169,Class01,,CDMX
Customer19170,Class01,,CDMX
Customer19171,Class01,,CDMX
Customer19172,Class01,,CDMX
Customer19173,Class01,,CDMX
Customer19174,Class01,,CDMX
Customer19175,Class01,,CDMX
Customer19176,Class01,,CDMX
Customer19177,Class01,,CDMX
Customer19178,Class01,,CDMX
Customer19179,Class01,,CDMX
Customer19180,Class01,,CDMX
Customer19181,Class01,,CDMX
Customer19182,Class01,,CDMX
Customer19183,Class01,,CDMX
Customer19184,Class01,,CDMX
Customer19185,Class01,,CDMX
Customer19186,Class01,,CDMX
Customer19187,Class01,,CDMX
Customer19188,Class01,,CDMX
Customer19189,Class01,,CDMX
Customer19190,Class01,,CDMX
Customer19191,Class01,,CDMX
Customer19192,Class01,,CDMX
Customer19193,Class01,,CDMX
Customer19194,Class01,,CDMX
Customer19195,Class01,,CDMX
Customer19196,Class01,,CDMX
Customer19197,Class01,,CDMX
Customer19198,Class01,,CDMX
Customer19199,Class01,,CDMX
Customer19200,Class01,,CDMX
Customer19201,Class01,,CDMX
Customer19202,Class01,,CDMX
Customer19203,Class01,,CDMX
Customer19204,Class01,,CDMX
Customer19205,Class01,,CDMX
Customer19206,Class01,,CDMX
Customer19207,Class01,,CDMX
Customer19208,Class01,,CDMX
Customer19209,Class01,,CDMX
Customer19210,Class01,,CDMX
Customer19211,Class01,,CDMX
Customer19212,Class01,,CDMX
Customer19213,Class01,,CDMX
Customer19214,Class01,,CDMX
Customer19215,Class01,,CDMX
Customer19216,Class01,,CDMX
Customer19217,Class01,,CDMX
Customer19218,Class01,,CDMX
Customer19219,Class01,,CDMX
Customer19220,Class01,,CDMX
Customer19221,Class01,,CDMX
Customer19222,Class01,,CDMX
Customer19223,Class01,,CDMX
Customer19224,Class01,,CDMX
Customer19225,Class01,,CDMX
Customer19226,Class01,,CDMX
Customer19227,Class01,,CDMX
Customer19228,Class01,,CDMX
Customer19229,Class01,,CDMX
Customer19230,Class01,,CDMX
Customer19231,Class01,,CDMX
Customer19232,Class01,,CDMX
Customer19233,Class01,,CDMX
Customer19234,Class01,,CDMX
Customer19235,Class01,,CDMX
Customer19236,Class01,,CDMX
Customer19237,Class01,,CDMX
Customer19238,Class01,,CDMX
Customer19239,Class01,,CDMX
Customer19240,Class01,,CDMX
Customer19241,Class01,,CDMX
Customer19242,Class01,,CDMX
Customer19243,Class01,,CDMX
Customer19244,Class01,,CDMX
Customer19245,Class01,,CDMX
Customer19246,Class01,,CDMX
Customer19247,Class01,,CDMX
Customer19248,Class01,,CDMX
Customer19249,Class01,,CDMX
Customer19250,Class01,,CDMX
Customer19251,Class01,,CDMX
Customer19252,Class01,,CDMX
Customer19253,Class01,,CDMX
Customer19254,Class01,,CDMX
Customer19255,Class01,,CDMX
Customer19256,Class01,,CDMX
Customer19257,Class01,,CDMX
Customer19258,Class01,,CDMX
Customer19259,Class01,,CDMX
Customer19260,Class01,,CDMX
Customer19261,Class01,,CDMX
Customer19262,Class01,,CDMX
Customer19263,Class01,,CDMX
Customer19264,Class01,,CDMX
Customer19265,Class01,,CDMX
Customer19266,Class01,,CDMX
Customer19267,Class01,,CDMX
Customer19268,Class01,,
Customer19269,Class01,,CDMX
Customer19270,Class01,,CDMX
Customer19271,Class01,,
Customer19272,Class01,,CDMX
Customer19273,Class01,,
Customer19274,Class01,,CDMX
Customer19275,Class01,,
Customer19276,Class01,,CDMX
Customer19277,Class01,,CDMX
Customer19278,Class01,,
Customer19279,Class01,,CDMX
Customer19280,Class01,,
Customer19281,Class01,,CDMX
Customer19282,Class01,,
Customer19283,Class01,,HIDALGO
Customer19284,Class01,,
Customer19285,Class01,,CDMX
Customer19286,Class01,,CDMX
Customer19287,Class01,,CDMX
Customer19288,Class01,,
Customer19289,Class01,,CDMX
Customer19290,Class01,,CDMX
Customer19291,Class01,,CDMX
Customer19292,Class01,,CDMX
Customer19293,Class01,,CDMX
Customer19294,Class01,,CDMX
Customer19295,Class01,,CDMX
Customer19296,Class01,,CDMX
Customer19297,Class01,,CDMX
Customer19298,Class01,,CDMX
Customer19299,Class01,,CDMX
Customer19300,Class01,,CDMX
Customer19301,Class01,,CDMX
Customer19302,Class01,,CDMX
Customer19303,Class01,,CDMX
Customer19304,Class01,,CDMX
Customer19305,Class01,,CDMX
Customer19306,Class01,,CDMX
Customer19307,Class01,,CDMX
Customer19308,Class01,,CDMX
Customer19309,Class01,,CDMX
Customer19310,Class01,,CDMX
Customer19311,Class01,,CDMX
Customer19312,Class01,,CDMX
Customer19313,Class01,,CDMX
Customer19314,Class01,,CDMX
Customer19315,Class01,,CDMX
Customer19316,Class01,,CDMX
Customer19317,Class01,,CDMX
Customer19318,Class01,,CDMX
Customer19319,Class01,,CDMX
Customer19320,Class01,,PUEBLA
Customer19321,Class01,,CDMX
Customer19322,Class01,,CDMX
Customer19323,Class01,,MICHOACAN
Customer19324,Class01,,CDMX
Customer19325,Class01,,CDMX
Customer19326,Class01,,CDMX
Customer19327,Class01,,CDMX
Customer19328,Class01,,CDMX
Customer19329,Class01,,CDMX
Customer19330,Class01,,CDMX
Customer19331,Class01,,CDMX
Customer19332,Class01,,CDMX
Customer19333,Class01,,CDMX
Customer19334,Class01,,CDMX
Customer19335,Class01,,CDMX
Customer19336,Class01,,CDMX
Customer19337,Class01,,CDMX
Customer19338,Class01,,CDMX
Customer19339,Class01,,CDMX
Customer19340,Class01,,CDMX
Customer19341,Class01,,CDMX
Customer19342,Class01,,CDMX
Customer19343,Class01,,CDMX
Customer19344,Class01,,CDMX
Customer19345,Class01,,CDMX
Customer19346,Class01,,CDMX
Customer19347,Class01,,CDMX
Customer19348,Class01,,CDMX
Customer19349,Class01,,CDMX
Customer19350,Class01,,CDMX
Customer19351,Class01,,CDMX
Customer19352,Class01,,CDMX
Customer19353,Class01,,CDMX
Customer19354,Class01,,CDMX
Customer19355,Class01,,CDMX
Customer19356,Class01,,CDMX
Customer19357,Class01,,CDMX
Customer19358,Class01,,CDMX
Customer19359,Class01,,CDMX
Customer19360,Class01,,CDMX
Customer19361,Class01,,CDMX
Customer19362,Class01,,CDMX
Customer19363,Class01,,CHIAPAS
Customer19364,Class01,,EDO MEX
Customer19365,Class01,,CDMX
Customer19366,Class01,,EDO MEX
Customer19367,Class01,,CDMX
Customer19368,Class01,,CDMX
Customer19369,Class01,,CDMX
Customer19370,Class01,,CDMX
Customer19371,Class01,,CDMX
Customer19372,Class01,,CDMX
Customer19373,Class01,,CDMX
Customer19374,Class01,,CDMX
Customer19375,Class01,,CDMX
Customer19376,Class01,,CDMX
Customer19377,Class01,,CDMX
Customer19378,Class01,,CDMX
Customer19379,Class01,,CDMX
Customer19380,Class01,,CDMX
Customer19381,Class01,,CDMX
Customer19382,Class01,,CDMX
Customer19383,Class01,,CDMX
Customer19384,Class01,,CDMX
Customer19385,Class01,,CDMX
Customer19386,Class01,,CDMX
Customer19387,Class01,,CDMX
Customer19388,Class01,,CDMX
Customer19389,Class01,,CDMX
Customer19390,Class01,,CDMX
Customer19391,Class01,,CDMX
Customer19392,Class01,,CDMX
Customer19393,Class01,,CDMX
Customer19394,Class01,,CDMX
Customer19395,Class01,,EDO MEX
Customer19396,Class01,,CDMX
Customer19397,Class01,,CDMX
Customer19398,Class01,,CDMX
Customer19399,Class01,,CDMX
Customer19400,Class01,,CDMX
Customer19401,Class01,,CDMX
Customer19402,Class01,,CDMX
Customer19403,Class01,,CDMX
Customer19404,Class01,,CDMX
Customer19405,Class01,,CDMX
Customer19406,Class01,,CDMX
Customer19407,Class01,,CDMX
Customer19408,Class01,,CDMX
Customer19409,Class01,,CDMX
Customer19410,Class01,,CDMX
Customer19411,Class01,,CDMX
Customer19412,Class01,,CDMX
Customer19413,Class01,,CDMX
Customer19414,Class01,,CDMX
Customer19415,Class01,,CDMX
Customer19416,Class01,,CDMX
Customer19417,Class01,,CDMX
Customer19418,Class01,,CDMX
Customer19419,Class01,,CDMX
Customer19420,Class01,,CDMX
Customer19421,Class01,,CDMX
Customer19422,Class01,,CDMX
Customer19423,Class01,,GUERRERO
Customer19424,Class01,,CDMX
Customer19425,Class01,,CDMX
Customer19426,Class01,,CDMX
Customer19427,Class01,,CDMX
Customer19428,Class01,,CDMX
Customer19429,Class01,,CDMX
Customer19430,Class01,,CDMX
Customer19431,Class01,,CDMX
Customer19432,Class01,,CDMX
Customer19433,Class01,,CDMX
Customer19434,Class01,,CDMX
Customer19435,Class01,,CDMX
Customer19436,Class01,,PUEBLA
Customer19437,Class01,,CDMX
Customer19438,Class01,,CDMX
Customer19439,Class01,,CDMX
Customer19440,Class01,,CDMX
Customer19441,Class01,,CDMX
Customer19442,Class01,,CDMX
Customer19443,Class01,,CDMX
Customer19444,Class01,,CDMX
Customer19445,Class01,,CDMX
Customer19446,Class01,,CDMX
Customer19447,Class01,,CDMX
Customer19448,Class01,,CDMX
Customer19449,Class01,,CDMX
Customer19450,Class01,,QUINTANAROO
Customer19451,Class01,,CDMX
Customer19452,Class01,,CDMX
Customer19453,Class01,,CDMX
Customer19454,Class01,,CDMX
Customer19455,Class01,,CDMX
Customer19456,Class01,,CDMX
Customer19457,Class01,,CDMX
Customer19458,Class01,,QUINTANA ROO
Customer19459,Class01,,CDMX
Customer19460,Class01,,ESTADO DE MEXICO
Customer19461,Class01,,CDMX
Customer19462,Class01,,CDMX
Customer19463,Class01,,CDMX
Customer19464,Class01,,CDMX
Customer19465,Class01,,CDMX
Customer19466,Class01,,CDMX
Customer19467,Class01,,
Customer19468,Class01,,CDMX
Customer19469,Class01,,CDMX
Customer19470,Class01,,CDMX
Customer19471,Class01,,CDMX
Customer19472,Class01,,CDMX
Customer19473,Class01,,CDMX
Customer19474,Class01,,CDMX
Customer19475,Class01,,CDMX
Customer19476,Class01,,CDMX
Customer19477,Class01,,EDO MEX
Customer19478,Class01,,CDMX
Customer19479,Class01,,CDMX
Customer19480,Class01,,CDMX
Customer19481,Class01,,CDMX
Customer19482,Class01,,CDMX
Customer19483,Class01,,CDMX
Customer19484,Class01,,CDMX
Customer19485,Class01,,CDMX
Customer19486,Class01,,CDMX
Customer19487,Class01,,CDMX
Customer19488,Class01,,CDMX
Customer19489,Class01,,CDMX
Customer19490,Class01,,MORELOS
Customer19491,Class01,,EDO MEX
Customer19492,Class01,,AGUASCALIENTES
Customer19493,Class01,,CDMX
Customer19494,Class01,,CDMX
Customer19495,Class01,,CDMX
Customer19496,Class01,,CDMX
Customer19497,Class01,,CDMX
Customer19498,Class01,,CDMX
Customer19499,Class01,,CDMX
Customer19500,Class01,,EDO MEX
Customer19501,Class01,,CDMX
Customer19502,Class01,,CDMX
Customer19503,Class01,,CDMX
Customer19504,Class01,,CDMX
Customer19505,Class01,,GUANAJUATO
Customer19506,Class01,,CDMX
Customer19507,Class01,,CDMX
Customer19508,Class01,,CDMX
Customer19509,Class01,,CDMX
Customer19510,Class01,,CDMX
Customer19511,Class01,,CDMX
Customer19512,Class01,,GUERRERO
Customer19513,Class01,,CDMX
Customer19514,Class01,,CDMX
Customer19515,Class01,,EDO MEX
Customer19516,Class01,,CDMX
Customer19517,Class01,,CDMX
Customer19518,Class01,,CDMX
Customer19519,Class01,,CDMX
Customer19520,Class01,,CDMX
Customer19521,Class01,,CDMX
Customer19522,Class01,,CDMX
Customer19523,Class01,,CDMX
Customer19524,Class01,,CDMX
Customer19525,Class01,,CDMX
Customer19526,Class01,,CDMX
Customer19527,Class01,,CDMX
Customer19528,Class01,,CDMX
Customer19529,Class01,,CDMX
Customer19530,Class01,,CDMX
Customer19531,Class01,,CDMX
Customer19532,Class01,,CDMX
Customer19533,Class01,,CDMX
Customer19534,Class01,,CDMX
Customer19535,Class01,,CDMX
Customer19536,Class01,,CDMX
Customer19537,Class01,,CDMX
Customer19538,Class01,,CDMX
Customer19539,Class01,,CDMX
Customer19540,Class01,,CDMX
Customer19541,Class01,,CDMX
Customer19542,Class01,,CDMX
Customer19543,Class01,,CDMX
Customer19544,Class01,,CDMX
Customer19545,Class01,,
Customer19546,Class01,,CDMX
Customer19547,Class01,,CDMX
Customer19548,Class01,,CDMX
Customer19549,Class01,,CDMX
Customer19550,Class01,,CDMX
Customer19551,Class01,,CDMX
Customer19552,Class01,,CDMX
Customer19553,Class01,,CDMX
Customer19554,Class01,,CDMX
Customer19555,Class01,,CDMX
Customer19556,Class01,,CDMX
Customer19557,Class01,,CDMX
Customer19558,Class01,,CDMX
Customer19559,Class01,,CDMX
Customer19560,Class01,,CDMX
Customer19561,Class01,,CDMX
Customer19562,Class01,,CDMX
Customer19563,Class01,,CDMX
Customer19564,Class01,,CDMX
Customer19565,Class01,,CDMX
Customer19566,Class01,,CDMX
Customer19567,Class01,,CDMX
Customer19568,Class01,,CDMX
Customer19569,Class01,,CDMX
Customer19570,Class01,,CDMX
Customer19571,Class01,,CDMX
Customer19572,Class01,,CDMX
Customer19573,Class01,,CDMX
Customer19574,Class01,,CDMX
Customer19575,Class01,,CDMX
Customer19576,Class01,,CDMX
Customer19577,Class01,,CDMX
Customer19578,Class01,,CDMX
Customer19579,Class01,,CDMX
Customer19580,Class01,,
Customer19581,Class01,,CDMX
Customer19582,Class01,,CDMX
Customer19583,Class01,,CDMX
Customer19584,Class01,,CDMX
Customer19585,Class01,,CDMX
Customer19586,Class01,,CDMX
Customer19587,Class01,,CDMX
Customer19588,Class01,,CDMX
Customer19589,Class01,,CDMX
Customer19590,Class01,,CDMX
Customer19591,Class01,,CDMX
Customer19592,Class01,,CDMX
Customer19593,Class01,,CDMX
Customer19594,Class01,,CDMX
Customer19595,Class01,,CDMX
Customer19596,Class01,,CDMX
Customer19597,Class01,,CDMX
Customer19598,Class01,,CDMX
Customer19599,Class01,,CDMX
Customer19600,Class01,,CDMX
Customer19601,Class01,,CDMX
Customer19602,Class01,,
Customer19603,Class01,,CDMX
Customer19604,Class01,,CDMX
Customer19605,Class01,,CDMX
Customer19606,Class01,,CDMX
Customer19607,Class01,,CDMX
Customer19608,Class01,,CDMX
Customer19609,Class01,,CDMX
Customer19610,Class01,,CDMX
Customer19611,Class01,,CDMX
Customer19612,Class01,,CDMX
Customer19613,Class01,,CDMX
Customer19614,Class01,,CDMX
Customer19615,Class01,,CDMX
Customer19616,Class01,,CDMX
Customer19617,Class01,,CDMX
Customer19618,Class01,,CDMX
Customer19619,Class01,,CDMX
Customer19620,Class01,,CDMX
Customer19621,Class01,,CDMX
Customer19622,Class01,,CDMX
Customer19623,Class01,,
Customer19624,Class01,,CDMX
Customer19625,Class01,,CDMX
Customer19626,Class01,,CDMX
Customer19627,Class01,,CDMX
Customer19628,Class01,,CDMX
Customer19629,Class01,,CDMX
Customer19630,Class01,,CDMX
Customer19631,Class01,,CDMX
Customer19632,Class01,,CDMX
Customer19633,Class01,,CDMX
Customer19634,Class01,,CDMX
Customer19635,Class01,,CDMX
Customer19636,Class01,,CDMX
Customer19637,Class01,,CDMX
Customer19638,Class01,,CDMX
Customer19639,Class01,,CDMX
Customer19640,Class01,,CDMX
Customer19641,Class01,,CDMX
Customer19642,Class01,,CDMX
Customer19643,Class01,,CDMX
Customer19644,Class01,,CDMX
Customer19645,Class01,,CDMX
Customer19646,Class01,,CDMX
Customer19647,Class01,,CDMX
Customer19648,Class01,,CDMX
Customer19649,Class01,,CDMX
Customer19650,Class01,,CDMX
Customer19651,Class01,,CDMX
Customer19652,Class01,,CDMX
Customer19653,Class01,,CDMX
Customer19654,Class01,,CDMX
Customer19655,Class01,,CDMX
Customer19656,Class01,,CDMX
Customer19657,Class01,,CDMX
Customer19658,Class01,,CDMX
Customer19659,Class01,,CDMX
Customer19660,Class01,,CDMX
Customer19661,Class01,,CDMX
Customer19662,Class01,,CDMX
Customer19663,Class01,,CDMX
Customer19664,Class01,,CDMX
Customer19665,Class01,,CDMX
Customer19666,Class01,,CDMX
Customer19667,Class01,,CDMX
Customer19668,Class01,,CDMX
Customer19669,Class01,,CDMX
Customer19670,Class01,,CDMX
Customer19671,Class01,,CDMX
Customer19672,Class01,,CDMX
Customer19673,Class01,,CDMX
Customer19674,Class01,,CDMX
Customer19675,Class01,,CDMX
Customer19676,Class01,,CDMX
Customer19677,Class01,,CDMX
Customer19678,Class01,,CDMX
Customer19679,Class01,,CDMX
Customer19680,Class01,,CDMX
Customer19681,Class01,,CDMX
Customer19682,Class01,,CDMX
Customer19683,Class01,,CDMX
Customer19684,Class01,,CDMX
Customer19685,Class01,,CDMX
Customer19686,Class01,,CDMX
Customer19687,Class01,,CDMX
Customer19688,Class01,,CDMX
